id,nazwa,cena,skladniki,url
1199,Biolage Advanced Fulldensity,77,AQUA / WATER • SODIUM LAURETH SULFATE • SODIUM LAURYL SULFATE • COCO-BETAINE • HEXYLENE GLYCOL • SODIUM CHLORIDE • PARFUM / FRAGRANCE • GLYCOL DISTEARATE • SODIUM HYDROXIDE • CITRIC ACID • ALCOHOL DENAT. • POLYQUATERNIUM-30 • HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE • CARBOMER • LIMONENE • HEXYL CINNAMAL • COUMARIN • BENZYL ALCOHOL • MAGNESIUM NITRATE • LINALOOL • SALICYLIC ACID • AMYL CINNAMAL • ZINC PCA • BIOTIN • SAFFLOWER GLUCOSIDE • GERANIOL • ISOEUGENOL • ALPHA-ISOMETHYL IONONE • METHYLCHLOROISOTHIAZOLINONE • MAGNESIUM CHLORIDE • METHYLISOTHIAZOLINONE • TOCOPHEROL • SODIUM CITRATE (F.I.L. Z296435/1).,https://www.hebe.pl/biolage-szampon-zageszczajacy-wlosy-250-ml-70852799.html
1200,"Noah 1,7",67,"Aqua [Water], Sodium coco-sulfate, Cocamidopropyl betaine, Sodium olivamphoacetate, Myristyl lactate, Decyl glucoside, Dicaprylyl ether, Glyceryl oleate, Mentha piperita leaf water [Mentha piperita (Peppermint) leaf water], Piper nigrum seed oil [Piper nigrum (Pepper) seed oil], Mentha piperita oil [Mentha piperita (Peppermint) oil], Eucalyptus globulus leaf oil, Panax ginseng root extract, Arginine, Acetyl tyrosine, Arctium majus root extract, Hydrolyzed soy protein, Calcium pantothenate, Zinc gluconate, Niacinamide, Ornithine HCl, Citrulline, Glucosamine HCl, Biotin, Sodium chloride, Citric acid, Benzoic acid, Dehydroacetic acid, Phenoxyethanol, Tetrasodium glutamate diacetate, Menthol, Limonene, Camphor, Eucalyptol.",https://www.hebe.pl/noah-pobudzajacy-szampon-do-wlosow-z-wyciagiem-z-miety-i-czarnego-pieprzu-250-ml-60933299.html
1201,Goldwell Dualsenses Scalp Specialist,52,"Water / Aqua / Eau, Sodium Laureth Sulfate, Isobutane, Decyl Glucoside, Propane, Sodium Cocoamphoacetate, Tilia Cordata Flower Extract, Octyldodecyl PCA, Sodium PCA, PEG-7 Glyceryl Cocoate, Panthenol, Sodium Chloride, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Citric Acid, Glycerin, Propylene Glycol, Butane, Polyquaternium-10, Maltodextrin, Sorbi- tol, Sodium Acetate, Saccharomyces Lysate Extract, Isopropyl Alcohol",https://www.hebe.pl/goldwell-szampon-w-piance-do-wrazliwej-skory-glowy-250-ml-43933398.html
1202,Klorane Peony Hair,52,TRITICUM VULGARE (WHEAT) STARCH (TRITICUM VULGARE STARCH)*. SODIUM COCOYL ISETHIONATE. DISODIUM LAURYL SULFOSUCCINATE. CETEARYL ALCOHOL*. WATER (AQUA)*. GLYCERIN*. HYDROGENATED CASTOR OIL*. ZEA MAYS (CORN) STARCH (ZEA MAYS STARCH)*. PAEONIA LACTIFLORA ROOT EXTRACT*. ACRYLAMIDOPROPYLTRIMONIUM CHLORIDE/ACRYLAMIDE COPOLYMER. COCAMIDOPROPYL BETAINE. DECYL GLUCOSIDE*. FRAGRANCE (PARFUM). PROPYLENE GLYCOL*. RED 33 (CI 17200),https://www.hebe.pl/klorane-szampon-do-wlosow-w-kostce-z-organiczna-piwonia-80-g-77159511.html
1203,Nioxin System 4,99,"Aqua, Sodium Laureth Sulfate, Sodium Lauryl Sulfate, Citric Acid, Sodium Chloride, PPG-2 Hydroxyethyl Coco/Isostearamide, Sodium Citrate, Sodium Xylenesulfonate, Sodium Benzoate, Salicylic Acid, Sodium Hydroxide, Tetrasodium EDTA, Mentha Piperita Oil, Mentha Arvensis Leaf Oil, Menthol, Trisodium Ethylenediamine Disuccinate, Methylparaben, Polyquaternium-10, Propylene Glycol, Camellia Sinensis Leaf Extract, Cystine Bis-PG-Propyl Silanetriol, Biotin, Lecithin, Niacinamide, Panthenol, Tocopheryl Acetate, Foeniculum Vulgare Fruit Extract, Sodium Acetate, Isopropyl Alcohol, CI 19140, Faex Extract, Acer Saccharum Extract, Citrus Limon Peel Extract, Saccharum Officinarum Extract, Vaccinium Myrtillus Leaf Extract, CI 42090, Citrus Aurantium Dulcis Fruit Extract, CI 17200, Potassium Sorbate",https://www.hebe.pl/nioxin-szampon-oczyszczajacy-do-wlosow-farbowanych-mocno-przerzedzonych-300-ml-000000000000577904.html
1204,Soap for Globe Balance,49,"Sodium Coco-Sulfate, Sodium Cocoyl Isethionate, Disodium Lauryl Sulfosuccinate, Equisetum Arvense Extract, Urtica Dioica Leaf Extract, Zeolite, PPG 3 Benzyl Ether Myristate(emolient), Solanum Tuberosum (Potato) Starch, Panthenol,  Sodium Lauroyl Glycinate, Laureth-23, Cetearyl Alcohol, Dipropylene Glicol, Ethyltrimonium Chloride, Hydrolyzed Wheat Protein Copolymer, Polyquaternium-70, Dipropylene Glycol, Aqua, Sodium Benzoate, Polysilicone-29, CI 42090, CI 19140, Potassium Sorbate, parfum",https://www.hebe.pl/soap-for-globe-szampon-w-kostce-do-skory-glowy-z-tendencja-do-przetluszczania-sie-z-wyciagiem-z-pokrzywy-80-g-49335029.html
1205,Jozka Baby,55,"Melissa Officinalis Leaf Water, Aqua, Avena Sativa Leaf Juice, Sodium Coco-Sulfate, Glycerin, Lauryl Glucoside, Decyl Glucoside, Coco-Glucoside, Glyceryl Oleate, Sodium Lauroyl Lactylate, Malva Sylvestris Flower Extract, Centaurea Cyanus Flower Extract, Chaenomeles Japonica Fruit Juice, Tocopherol, Sclerotium Gum, Xanthan Gum, Citric Acid, Benzyl Alcohol, Dehydroacetic Acid, Sodium Benzoate, Potassium Sorbate, Sodium Hydroxide.",https://www.hebe.pl/jozka-delikatny-plyn-do-mycia-ciala-i-wlosow-dla-dzieci-300-ml-75544201.html
1206,Aveda Botanical Repair,464,"WaterAquaEau, Sodium Cocoyl Isethionate, Sodium Methyl Cocoyl Taurate, Sodium Lauryl Sulfoacetate, Propanediol, Babassuamidopropyl Betaine, Sodium Hydroxypropylsulfonate Laurylglucoside Crosspolymer, Sodium Chloride, Persea Gratissima (Avocado) Oil, Plukenetia Volubilis (Sacha Inchi) Seed Oil, Camellia Oleifera (Green Tea) Seed Oil, Octyldodecyl Citrate Crosspolymer, Hydroxypropylgluconamide, Hydroxypropylammonium Gluconate, Bis-Ethyl(Isostearylimidazoline) Isostearamide, Acrylates Copolymer, Glycol Distearate, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Benzyl Alcohol, Fragrance (Parfum), Linalool, Eugenol, Geraniol, Amyl Cinnamal, Benzyl Salicylate, Citronellol, Hydroxycitronellal, Citral, Benzyl Benzoate, Limonene, Sodium Hydroxide, Tartaric Acid, Citric Acid, Sodium Phytate, Sodium Benzoate, Potassium Sorbate, Phenoxyethanol",https://www.hebe.pl/aveda-wzmacniajacy-szampon-do-wlosow-zniszczonych-1000-ml-77177163.html
1207,Chicco Baby Moments,54,"AQUA, COCAMDOPROPYL DETAINE, DISODIUM LAURETH SULFOSUCCINATE GLYCERN PEG-200 HYDROGENATED PALMATE.PHENOXYETHANOL PARFUM (FRAGRANCIO DECYL GLUCOSIDE 12 HEXANEDIOL, PEG-POLYCERYL COCOATE, BENZOCACOLAURETH-2 SODIUM CLUCONATE, COCO-GLUCOSIDE GLYCERYL CLEATE, CALENDULA OFFICINALIS EXTRACT (CALENDULA OFFICINALIS FLOWER EXTRACT POLYQUATERNIUM LACTICACIO",https://www.hebe.pl/chicco-szampon-do-mycia-ciala-i-wlosow-0m-750-ml-77167334.html
1208,Herbs&Hydro Raspberry & Vanilla,70,"Sodium Cocoyl Isethionate, Kaolin, Cetyl Alcohol, Distearoylethyl Dimonium Chloride, Theobroma Cacao Seed Butter, Cetearyl Alcohol, Illite, Hippophae Rhamnoides Fruit Oil, Rubus Idaeus Seed Oil, Cannabis Sativa Seed Oil, Butyrospermum Parkii Butter, Caprylyl/Capryl Glucoside, Squalane, Tocopheryl Acetate, Panthenol, Aloe Barbadensis Leaf Juice, Glycerin, Parfum, Helianthus Annuus Seed Oil, Aqua, Vanilla Planifolia Fruit Extract, Citric Acid, Sodium Benzoate, Potassium Sorbate",https://www.hebe.pl/herbshydro-doskonala-kostka-uniwersalna-malina-i-wanilia-refill-65-g-56607602.html
1209,Groomen Aqua,39,"Aqua, Cocamidopropyl Betaine, Sodium Coco-Sulfate, Coco-Glucoside, Glycerin, Parfum, Fucus Vesiculosus Extract, Enteromorpha Compressa Extract, Porphyra Umbilicalis Extract, Undaria Pinnatifida Extract, Lithothamnion Calcareum Extract, Panthenol, Allantoin, Sodium Benzoate, Potassium Sorbate, Sodium Chloride, Citric Acid, Potassium Sorbate, Sodium Benzoate, Benzyl Salicylate, Limonene, Linalool.",https://www.hebe.pl/groomen-szampon-do-wlosow-300-ml-48133298.html
1210,Reuzel Tea Tree,84,"Water (Aqua), Sodium Laureth Sulfate, Cocamidopropyl Betaine, Sodium Lauryl Sulfate, Harnamelis Virginiana (Witch Hazel) Leaf Extract, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Equisetum Arvense (Horsetail) Extract, Urtica Dioica (Nettle) Extract,Rosmarinus Officinalis (Rosemary) Leaf Extract, Menthol, Glycerin, Citric Acid, Guar Hydroxypropyltrimonium Chloride, Fragrance (Parfum), Polyquaternium-7, Sodium Chloride, Limonene, Benzyl Alcohol, Dehydroacetic Acid.",https://www.hebe.pl/reuzel-wielofunkcyjny-szampon-do-wlosow-i-ciala-350-ml-46038750.html
1211,Inebrya Ice Cream Frequent,49,"Aqua (Water), Sodium Laureth Sulfate, Sodium Cocoamphoacetate, Sodium Myreth Sulfate, Cocamidopropyl Betaine, Sodium Chloride, Citric Acid, Limonene, Guar Hydroxypropyltrimonium Chloride, Parfum (Fragrance), Triethylene Glycol, Polyquaternium-7, Propylene Glycol, Benzyl Alcohol, Benzyl Benzoate, Linalool, Panthenol, Phenoxyethanol, Calophyllum inophyllum seed oil, Butyrospermum Parkii Butter (Butyrospermum Parkii (Shea) Butter), Aloe Barbadensis Leaf Juice, Citrus aurantium dulcis juice (Citrus aurantium dulcis (orange) juice), Methylchloroisothiazolinone Methylisothiazolinone, Magnesium Chloride, Magnesium Nitrate, CI 14700 (FD&C RED 4), CI 19140 (FD&C YELLOW 5), Ethylhexylglycerin, Sorbic Acid, Benzoic Acid, Potassium Sorbate, Sodium Benzoate, Sodium Sulfite.",https://www.hebe.pl/inebrya-szampon-regenerujacy-do-codziennego-stosowania-1000-ml-58548788.html
1212,Flora & Curl Soothe Me,89,"Aqua/Water/Eau, Caprylyl/Capryl Glucoside, Sorbitol, Cocamidopropyl Betaine, Decyl Glucoside, Caprylic/Capric Triglyceride, Xanthan Gum, Lavandula Angustifolia (Lavender) Flower Water, Apium Graveolens (Celery) Seed Extract, Lavandula Angustifulia (Lavender) Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Salvia Officinalis (Sage) Oil, Cedrus Atlantica (Cedarwood) Bark Oil, Eucalyptus Globulus (Eucalyptus) Leaf Oil, Mentha Piperita (Peppermint) Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Pelargonium Graveolens (Geranium) Flower Oil, Menthol, Menthyl Lactate, Salix Alba (White Willow) Bark Extract, Aloe Barbadensis (Aloe Vera) Leaf Juice Powder, Citric Acid, Sodium Benzoate, Potassium Sorbate, Benzyl Alcohol, Sodium Chloride, Helianthus Anuus (Sunflower) Seed Oil, Tocopherol, Geraniol*, Linalool*, Limonene*. *natural components of essential oils",https://www.hebe.pl/flora-curl-odswiezajacy-szampon-do-wlosow-kreconych-300-ml-77166930.html
1213,Organique Pour Homme,39,"AQUA/WATER, SODIUM COCOAMPHOACETATE, COCOAMIDOPROPYL BETAINE, GLYCERIN, ROSMARINUS OFFICINALIS, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, HYDROLYZED SILK, ARGANIA SPINOSA KERNEL EXTRACT, SERENOA SERRULATA FRUIT EXTRACT, SESAMUM INDICUM (SESAME) SEED EXTRACT, CERAMIDE 3, CERAMIDE 6 II, CERAMIDE 1, PHYTOSPHINGOSINE, CHOLESTEROL, SODIUM LAUROYL LACTYLATE, CARBOMER, XANTAN GUM, PHENOXYETHANOL, ETHYLHEXYLGLYCERIN, PARFUM, BENZYL ALCOHOL, CINNAMAL, CITRAL, COUMARIN, EUGENOL, LIMONENE, LINALOOL",https://www.hebe.pl/organique-szampon-do-wlosow-dla-mezczyzn-250-ml-000000000000405363.html
1214,Soap&Friends Nerolissimo,89,"Aqua, Aloe Barbadensis Leaf Juice, Decyl Glucoside, Lauryl Glucoside, Xanthan Gum, Glycerin, Potassium Sorbate, Thymus Vulgaris Flower/Leaf Extract, Citrus Aurantium Amara Peel Oil, Citric Acid, Citrus Aurantium Amara Flower Oil, Citrus Sinensis Peel Oil Expressed, Citrus Bergamia Peel Oil Expressed, Limonene",https://www.hebe.pl/soapfriends-delikatny-szampon-do-wlosow-300-ml-77159648.html
1215,MagMari Optimum,60,"Aqua, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Glycerin, Sodium Chloride, Polyquternium-7, Peg-7 Glyceryl Cocoate, Cocamide Dea, Parfum, Tetrasodium Edta, Sorbitol, Sodium Pca, Sodium Lactate, Caprylyl Glycol, Glycol Distearate, Cocamide Mea, Styrene/Acrylates Copolymer, Hydrolyzed Keratin, Citric Acid, Dmdm Hydantoin, Methylchloroisothiazolinone, Methylisothiazolinone.",https://www.hebe.pl/magmari-szampon-gleboko-oczyszczajacy-do-codziennej-pielegnacji-1000-ml-77522709.html
1216,Insight Daily Use,129,"Oryza Sativa (Rice) Starch, Tapioca Starch, Zeolite, Pumice, Kaolin, Plankton Extract, Melia Azadirachta Seed Oil, Parfum/Fragrance, Tetramethyl Acetyloctahydronaphthalenes, Linalyl Acetate, Acetylcedrene.",https://www.hebe.pl/insight-naturalny-suchy-szampon-do-wlosow-zwiekszajacy-objetosc-40-g-76971996.html
1217,Biacré Resorge Green Theraphy,69,"Aqua (Water), Ammonium Lauryl Sulfate, Cocamidopropyl Betaine, Sodium Lauroyl Methyl Isethionate, Disodium Laureth Sulfosuccinate, Calendula Officinalis (Pot Marigold) Flower Extract, Tilia Cordata Flower Extract, Camellia Sinensis (Green Tea) Leaf Extract, Glycerin, Myristyl Lactate, Polyquaternium-10, Tetrasodium Glutamate, Diacetate, Citric Acid, Parfum (Fragrance), Phenoxyethanol, Caprylyl Glycol, Chlorphenesin, Benzyl Alcohol, Linalool.",https://www.hebe.pl/biacre-szampon%C2%A0nawilzajacy-do-wlosow%C2%A0suchych-250-ml-000000000000488621.html
1218,Ecoderma,54,"Aqua (Water), Sodium Coco-Sulfate, Glycerin, Cocamidopropyl Betaine, Disodium Laureth Sulfosuccinate, Sodium Lauryl Sulfoacetate, Fructose, Glucose, Bambusa Arundinacea Leaf Extract, Inulin, Oryza Sativa (Rice) Bran Oil, Sodium Gluconate, Xanthan Gum, Sodium Chloride, Decyl Glucoside, Cellulose, Cellulose Gum, Parfum (Fragrance), Citric Acid, Sodium Benzoate, Potassium Sorbate",https://www.hebe.pl/ecoderma-nawilzajacy-szampon-do-wlosow-500-ml-000000000000434561.html
1219,Abril et Nature Nature Plex,91,"Aqua/Water/Eau, Sodium Laureth Sulfate, Dimethicone, Sodium Lauroamphoacetate, Acrylates Copolymer, Cetyl Alcohol, Glycol Distearate, Cocamide MEA, Parfum/Fragance, Guar Hydroxypropyltrimonium Chloride, Sodium Hydroxide, Sodium Chloride, Citric Acid, Propylene Glycol, Diazolidinyl Urea, Iodopropynyl Butylcarbamate, Polyquaternium-6, Polyquaternium-22, Styrene / PVP Copolymer, Malus Domestica (Apple) Fruit Cell Culture Extract, Xanthan Gum, Glycerin, Lecithin, Phenoxyethanol, Sodium Hyaluronate, Hydrolyzed Keratin, Potassium Sorbate, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Caviar Extract, Hydrolyzed Wheat Protein, Sodium Benzoate, Alpha Isomethyl Ionone, Benzyl Salicylate, Citronellol, Coumarin, Limonene, Linalool.",https://www.hebe.pl/abril-et-nature-naprawczy-szampon-do-wlosow-z-plexem-250-ml-73650325.html
1220,maru.derm Hair Repair,44,"Aqua, Disodium Laureth Sulfosuccinate, Glycerin, Cocamidopropyl Betaine, PEG-7 Glyceryl Cocoate, Propylene Glycol, Argania Spinosa Kernel (Argan) Oil, Salix Alba (Willow) Bark Extract, Panthenol, Cocos Nucifera (Coconut) Oil, Arginine, Hydrolyzed Soy Protein, Hydrolyzed Corn Protein, Hydrolyzed Wheat Protein, Aspartic Acid, Glycine, Alanine, Serine, Valine, Proline, Threonine, Isoleucine, Histidine, Phenylalanine, Sodium PCA, Allantoin, Sodium Lactate, Butylene Glycol, Laureth-9, Sorbitol, Tocopheryl Acetate, PCA, Citric Acid, Trideceth-5, Amodimethicone, Parfum, Sodium Hydroxide, Phenoxyethanol, Ethylhexylglycerin, Tetrasodium EDTA, Parfum.",https://www.hebe.pl/maru.derm-szampon-naprawczy-do-wlosow-400-ml-000000000000581975.html
1221,Nioxin Scalp Recovery,99,"water, sodium laureth sulfate, PEG-3 distearate, sodium laureth-8 sulfate, sodium chloride, cocamidopropyl betaine, acrylates/steareth-20 methacrylate copolymer, magnesium laureth-8 sulfate, magnesium laureth sulfate, sodium oleth sulfate, fragrance, sodium benzoate, citric acid, DMDM hydantoin, mentha arvensis leaf oil, mentha piperita (peppermint) oil, magnesium oleth sulfate, sodium hydroxide, polyquaternium-10, propylene glycol, benzoic acid, linalool, hexyl cinnamal, camellia sinensis leaf extract, sodium polynaphthalenesulfonate, benzyl alcohol, limonene, geraniol, cellulose gum, yeast extract, niacinamide, tocopheryl acetate, panthenol, biotin, lecithin, ethoxydiglycol, maltodextrin, methylparaben, glucose, propylparaben, lactic acid, achillea millefolium extract, betula alba leaf extract, urtica dioica (nettle) extract, salvia officinalis (sage) leaf extract, rosmarinus officinalis (rosemary) leaf extract, equisetum arvense extract, potassium sorbate, calcium pantothenate, inositol, tartaric acid, caramel",https://www.hebe.pl/nioxin-oczyszczajacy-szampon-przeciwlupiezowy-do-swedzacej-skory-glowy-200-ml-000000000000578381.html
1222,Soap for Globe Waves & Curls,49,"Sodium Coco-Sulfate, Sodium Cocoyl Isethionate, Disodium Lauryl Sulfosuccinate, Simmondsia Chinensis Seed Oil, PPG 3 Benzyl Ether Myristate (emolient), Isoamyl Laurate, Panthenol, Solanum Tuberosum (Potato) Starch, Sodium Lauroyl Glycinate, Laureth-23, Cetearyl Alcohol, Dipropylene Glicol, Ethyltrimonium Chloride, Hydrolyzed Wheat Protein Copolymer, Polyquaternium-70, Dipropylene Glycol, Sodium Benzoate, Polysilicone-29, Potassium Sorbate, Aqua, CI 42090, CI 19140, parfum",https://www.hebe.pl/soap-for-globe-szampon-w-kostce-do-wlosow-falowanych-i-kreconych-z-olejem-jojoba-80-g-49335032.html
1223,Alfaparf Semi Di Lino Scalp Balancing,107,"Aqua (Water), Sodium Cocoyl Isethionate, Disodium Laureth Sulfosuccinate, Cocamidopropyl Betaine, Coconut Acid, Acrylates Copolymer, Phenoxyethanol, Sodium Chloride, Parfum (Fragrance), Piroctone Olamine, Glycol Distearate, Polyquaternium-22, Sodium Isethionate, Laureth-4, Sodium Hydroxide, Lactic Acid, Ethylhexylglycerin, Polyquaternium-7, Sodium Benzoate, Laureth-2, Peg/Ppg-120/10 Trimethylolpropane Trioleate, Butylene Glycol, Lysine Carboxymethyl Cysteinate, Barosma Betulina Leaf Extract, Lysine Thiazolidine Carboxylate, Alpha-Glucan Oligosaccharide, Carnosine, Ethylhexyl Methoxycinnamate, Lactococcus Ferment Lysate, Glycerin, Linum Usitatissimum (Linseed) Seed Extract, Biosaccharide Gum-4, Caesalpinia Spinosa Gum, Potassium Sorbate",https://www.hebe.pl/alfaparf-niskopieniacy-szampon-do-wlosow-przetluszczajacych-sie-1000-ml-39588260.html
1224,Kevin Murphy Stimulate-Me.Wash,142,"Water (Aqua) (Eau), Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Betaine, Sodium Methyl Cocoyl Taurate, Piper Nigrum (Pepper) Seed Extract, Piper Nigrum (Pepper) Seed Oil, Keratin Amino Acids, Camphor, Biotinoyl Tripeptide-1, Glycine Soja (Soybean) Oil, Mentha Piperita (Peppermint) Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Mentha Arvensis Leaf Oil, Menthol, Apigenin, Oleanolic Acid, Glycerin, Butylene Glycol, Propylene Glycol, Butyloctanol, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Cetrimonium Chloride, Silicone Quaternium-16, PPG-26-Buteth-26, Undeceth-11, Cocamidopropyl Hydroxysultaine, Sodium Lauroyl Methyl Isethionate, Sodium Methyl 2-Sulfolaurate, Disodium 2-Sulfolaurate, PEG-40 Hydrogenated Castor Oil, PEG-2 Cocamide, Undeceth-5, PEG-120 Methyl Glucose Dioleate, Polyquaternium-7, Disodium EDTA, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate, Iodopropynyl Butylcarbamate, Citric Acid, Sodium Hydroxide, Fragrance (Parfum), Limonene, Isoeugenol",https://www.hebe.pl/kevin-murphy-odswiezajacy-szampon-dla-mezczyzn-250-ml-72322746.html
1225,Goldwell DualSenses Curls & Waves,121,"Aqua/Water/EAU, Sodium Laureth Sulfate, Sodium Lauroyl Sarcosinate, Lauryl Hydroxysultaine, PEG-3 Distearate, Sodium Chloride, Ethylhexylglycerin, Lactic Acid, Polyquaternium-10, Amodimethicone, PEG-150 Pentaerythrityl Tetrastearate, PPG-2 Hydroxyethyl Cocamide, Panthenol, Sodium PCA, Glycerin, C12-14 Pareth-12, Octyldodecyl PCA, Butylene Glycol, PPG-9, C11-15 Pareth-7, Laureth-9, Trideceth-12, Hydrolyzed Milk Protein, Acetic Acid, Glycoproteins, Salix Nigra (Willow) Bark Extract, Sodium Benzoate, Benzoic Acid, Phenoxyethanol, Potassium Sorbate, Fragrance/Parfum, Citronellol. Limonene, Linalool, Green 3/CI 42053, Yellow 5/CI 19140",https://www.hebe.pl/goldwell-nawilzajacy-szampon-do-wlosow-kreconych-i-falowanych-1000-ml-60088125.html
1226,Sachajuan Scalp Shampoo,129,"AQUA (WATER) (EAU), SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, SODIUM, CHLORIDE, PIROCTONE OLAMINE, CLIMBAZOLE, HYDROLYZED WHEAT PROTEIN, C12-13 ALKYL LACTATE, LACTIC ACID, BUTYLENE GLYCOL, ZINGIBER OFFICINALE (GINGER) ROOT EXTRACT, SALICYLIC ACID, MENTHOL, ROSMARINUS OFFICINALIS (ROSEMARY) LEAF OIL, POLYSORBATE 20, SODIUM BENZOATE, POTASSIUM SORBATE, SORBIC ACID.Listy składników dla produktów naszej marki są regularnie aktualizowane. Zapoznaj się z listą składników na opakowaniu produktu, gdzie zawsze znajduje się najbardziej aktualna lista składników, aby upewnić się, że jest ona dla Ciebie odpowiednia.",https://www.hebe.pl/sachajuan-szampon-oczyszczajacy-do-skory-glowy-250-ml-41968171.html
1227,Garden Supernatural Shampoo Oily Hair,59,"Aqua, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Glycerin, Sodium Lauroamphoacetate, Decyl Glucoside, Citric Acid, Peg-40 Hydrogenated Castor Oil, Polyquaternium-7, Sodium Chloride, Sodium Benzoate, Parfum, Peg-120 Methyl Glucose Dioleate, Potassium Sorbate, Guar Hydroxypropyltrimonium Chloride, Panthenol, Disodium Edta, Ppg-26-Buteth-26, Urtica Dioica Leaf Extract, Menthyl Lactate, Aloe Barbadensis (Aloe Vera) Leaf Juice, Citral.",https://www.hebe.pl/garden-szampon-do-wlosow-przetluszczajacych-sie-250-ml-73506581.html
1228,Ida Warg Repair,89,"Aqua, Sodium Lauroyl Methyl Isethionate, Cocamidopropyl Betaine, Disodium Laureth Sulfosuccinate, Sodium Lauryl Sulfoacetate, Glycerin, Glycol Distearate, Cystoseira Compressa Extract, Zea Mays Starch, Guar Hydroxypropyltrimonium Chloride, PEG-150 Pentaerythrityl Tetrastearate, PPG-2 Hydroxyethyl Cocamide, Benzoic Acid, Dehydroacetic Acid, Lactic Acid, Gluconolactone, Sodium Benzoate, Calcium Gluconate, Sodium Chloride, Phenoxyethanol, Benzyl Salicylate, Benzyl Alcohol, Linalool, ParfumListy składników dla produktów naszej marki są regularnie aktualizowane. Zapoznaj się z listą składników na opakowaniu produktu, gdzie zawsze znajduje się najbardziej aktualna lista składników, aby upewnić się, że jest ona dla Ciebie odpowiednia.",https://www.hebe.pl/ida-warg-szampon-do-wlosow-regenerujacy-250-ml-54197030.html
1229,Wella Professionals Invigo Color Brilliance,45,"AQUA/WATER/EAU, SODIUM LAURYL SULFATE, SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, DIMETHICONE, GLYCOL DISTEARATE, COCAMIDE MEA, PARFUM/ FRAGRANCE, SODIUM BENZOATE, CITRIC ACID, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, GLYCERIN, SALICYLIC ACID, TOCOPHERYL ACETATE, TETRASODIUM EDTA, SODIUM CHLORIDE, LIMONENE, TRISODIUM ETHYLENEDIAMINE DISUCCINATE, METHYLPARABEN, GLYOXYLIC ACID, SODIUM HYDROXIDE, LINALOOL, HEXYL CINNAMAL, HYDROCHLORIC ACID, MICROCITRUS AUSTRALASICA FRUIT EXTRACT, MAGNESIUM NITRATE, METHYLCHLOROISOTHIAZOLINONE, MAGNESIUM CHLORIDE, SODIUM CITRATE, METHYLISOTHIAZOLINONE, SODIUM XYLENESULFONATE",https://www.hebe.pl/wella-professionals-szampon-do-wlosow-cienkich-i-normalnych-100-ml-000000000000487205.html
1230,Wella Professionals Oil Reflections,149,"woda, laurylosiarczan sodu, lauretosiarczan sodu, kokamidopropylobetaina, ksylenosulfonian sodu, cytrynian sodu, pantenol, perfumy, chlorek sodu, benzoesan sodu, kwas cytrynowy, hydroksypropylometyloceluloza, kwas salicylowy, sól sodowa kwasu sodowego, sól sodowa troksaminy, sól sodowa troksaminy Dibursztynian, metyloparaben, heksylocynamon, glikol propylenowy, linalol, izometyl alfa-jononowy, ekstrakt z liści Camellia Sinensis",https://www.hebe.pl/wella-professionals-szampon-przywracajacy-wlosom-blask-250-ml-000000000000487194.html
